,Unnamed: 0,post
28,28,  partner like great feel worst long time outright reject cuddle away couch bed feel unloved explain physical touch strong love language like receive affection way affection cuddle feel like nice need feel secure cared push away basic incompatibility sure guy work head heel thing phenomenal way think worth find partner willing cuddle affirmation need love
29,29,  NTA responsible conversation sexually involve add question recent sexual history testing status mistake conversation sexy thing actually happen
30,30,  problem rarely reach point fully satisfied blessing curse wonderful partner know unfortunately little ridiculous tbh
31,31,  think try convince friend partner worthwhile normal friend family see effort relationship partner well indifferent bad say care treat poorly talk shit defend think redeem quality fight relationship worth time Protip partner super fucking amazing convince meet know question amazing time well
32,32,  usually propagate rescue new plant purchase year break streak
33,33,  wrong think variegate aloe walmsley
34,34,  cut leave browe tip good idea window space get loooot direct sun think guy okay little chlorophyll especially pup greener aloe vera handle level sun space get cacti succulent love
35,35,  know prevent brown tip relatively sure aloe variety want sure babe stay happy healthy
36,36, 
37,37,  stepdad go jail molest family convince withdraw statement charge drop teacher particular upset thought ruin poor man reputation pull hallway yell real reason liar classroom lose homework
38,38,  know insist invite disinvite simply unforgivable
39,39,  go beautiful chill
40,40,  Ginnie private spring allow alcohol crowd rowdy state park spring asccess nearby little clean drunk college kid
41,41,  Aunty Anti cut thing hear
42,42,  income m hypothetical make fucking million dollar year exactly struggle
43,43,  quote comment gf describe multi orgasmic submissive sexual pleaser like rough hard sex describe love satisfy partner partner dominant type incredibly pleased have way typically mean term planning session like dynamic work way shot ride like happy take dominant role time absolutely okay submissive role go need guidance break need clearly communicate like conversation outside bedroom let know like charge focus active attention frequently moment ask change position pull Tell want cock mouth lie let care rest Edit p s blowjobs completion hard light gag reflex struggle bj completion achievable close certain point sex finish bj alternate oral hand stroke
44,44,  push partner start space scoot fall asleep reasonable approach
45,45,  alcoholic recovery day unfortunately lose friendship dedicated sobriety people handle refusal drink try sabotage turn small sure fruity unique local insert buzzword sip taste comment hard turn unreasonable hang people use alcohol cope mechanism allow develop healthy relationship highly recommend avoid scenario include alcohol people cut entirely
46,46,  Netflix cancel Sense8
47,47,  scissor tribbing position tribbe include stimulate vulva body
48,48,  https en m wikipedia org wiki Tribadism
49,49,  oral manual stimulation grind tribbe toy etc
50,50,  ooooooof guy cut push boundary uncomfortable initially apologize tell want keep contact frantically try change mind mixed message try justify action thing like oh wow wow wo talk come real chance use date platform facebook social medium suspect check mail time honestly nail coffin contact time try apologize amend responded initially tell long interested
51,51,  go drink guy Bumble age ago profile say young girl upper limit brag wine date talk lot investment property money unfortunately well judgement let join place try mood light talk sit floor pet cat shortly sat say go come way nervous joined couch get physical quickly pull clothe grab hard ended room tell want fuck ask condom say use tell negotiable say fine stuff lay stomach fingered climb try dick lucky actually got push tell leave try lighten mood say poly girl one insist condom hahaha obviously lot Bumble
52,52,  course yeah compromise definitely easy similar desire preference start compromise past accept partner want concern need unlearn hard ongoing process monogamous super helpful need partner lol
53,53,  experience long term relationship year able orgasm partner learn orgasm partner ongoing relationship happy work way long term romantic partner low libido cum multiple time hold kiss use toy new casual partner get anticipate get tired lol prioritize open communication partner super happy work preference expect courtesy return want thing wo enjoy partner particularly enjoy give oral example important compromise find activity satisfy Edited add think frustration comes think make orgasm difficult task communicate change position partner manual stimulation focus enjoy left want carry toy use quick fix lol
54,54,  new partner call sex soulmate sound like lol multiorgasmic get high libido like similar kink sexual interest find exhaustion point Congratulations find great match fun find kinda zone getting lose good way happy hear experience thing
55,55,  click expect fan pleasantly surprised
56,56,  Awww actually hurt feeling little lmao
57,57,  sound like care lot body choice lol care lot people penise mind make minor change language respect truth business intentionally disrespectful yeah people go shit change approach expect change
58,58,  start inform rate start unload stuff unprompte
59,59,  gender dysphoria scientifically classify mental illness treatment transition lmao comparison inanimate object want show lack basic understand gender identity honestly give fuck biological sex inspect people genital meet sure accidentally call wrong pronoun check people birth certificate sue birth bet fucking business decide people identify correct person come basic human respect Alexander prefer Alex go use preference respect prefer use entirely instead go be choice disrespectful people religion yeah religion go lot shit lot religious community agree respect agency individual identitie christian community respect care fully understand transitioning mean attempt use proper pronoun vocabulary right deserve mutual respect member LGBT community happy agree totally amenable relationship shit entire existence
60,60,  call tran woman refuse acknowledge identity absolutely disrespectful sound like understand transitioning teacher single address way student classroom catch discrepancy garbage belief treat student different respect teacher
61,61,  date guy like year want cuddle couch recoil away touch offer verbal support critical feel like crazy like wrong like unattractive hurt self esteem duration relationship partner total opposite hug kiss time tell love appreciate grateful congratulate accomplishment help struggle worry act way good person know certainly good partner especially good partner give feel starve affection
62,62,  look like dahlia unsure kind
63,63,  definitely add compliment add lot forehead kiss hair stroke cuddle small gesture intimate love
64,64,  need break matter need talk adult guy dangerous need face consequence pull stunt
65,65,  loveeeee dote partner little display affection kiss head lie head chest play hair kiss face hug buy flower wanna cause take little effort build intimacy
66,66,  support Trump show daughter behavior acceptable course confused thing say note tone thing say opponent reporter journalist etc behavior disgust daughter partake President
67,67,  marriage important interested basic issue compatibility plus throw self conscious face good partner
68,68,  bf time sweet intimate awesome compromise libido freak ridiculous fantastic cuddler
69,69,  leave op conversation share bill child need transparent finance home partner
70,70,  YTA bully old son tear know chopse argue young child bully old son pile sound like try deescalate situation ask leave walk away try support big person back sibling wo change behavior repercussion need start listen telling punish young child taunt immature behavior
71,71,  add great advice get suggest OKC platform lot room profile outline look include look nonmonogamous date poly woman seek match people easy time find woman open nontraditional relationship
72,72,  second put music singing period time stay home help feel lonely isolated Bonus point google home like tell play music
73,73,  generally wholesome human foot tall lot head kiss super affectionate touch lot hugging butt grab cut
74,74,  unlove obviously incorrect base op post
75,75,  yike
76,76,  lean rock hip like poster mention work fav reverse cowgirl reason especially spread leg lean forward support easily alternate rock hip bounce depend stamina fav easy hold vibrator position
77,77,  staff fuckin metro like rest
78,78,  mention pattern get bitchy ask cut free time specifically contribution equal provide incident claim think thing divide equally listen communicate husband spend time health wife detriment deserve free time plus ask skip gym personal time need sleep need sleep function obviously priority compare work
79,79,  get equal free time free time come expense get baby night need extra time put foremost
80,80,  girl Respect basic thing expect demand literally person life person date jumbo sized red flag worthy immediate breakup block
81,81,  tolerate rudeness correcting stop care say want effort sorry wo entirely capable way treat people reason wo shoe beg plead respect reflection character reflection see property think need valid Start separate stop keep life order deserve well
82,82,  Honesty open communication new testing result partner
83,83,  experience grind line thing perfectly grind thigh right way make touch yum
84,84,  sure keep Honestly trust guy condom time slip likely wo able tell pay close attention worry have sex place
85,85,  bad experience Bumble year
86,86,  DC lot professional
87,87,  reference person go date stature guy lie swipe right way lie offer miss quality match
88,88,  straight tell know gain lot weight photo profile think plan new photo sharp angle hard old one body photo set deceive instance
89,89,  hinge success far thing continue need reach cap partner
90,90,  mid length brown hair green eye lbs big hip thigh ass c cup sure tall maybe short brown hair short beard
91,91,  time occur lose job
92,92,  remove
93,93, 
94,94,  right look forward fourth date
95,95,  F pretty sexually frustrated lately libido ridiculously high consistent outlet love vibrator disappoint hookup week go Hinge try set date match catch attention plan date right away date nice brunch Casual relaxed walk talk get know bit well parted way kiss exchange quick hug talk soon second date hang place Netflix chill Netflix work way bedroom Holy shit expect sex fucking good little bit time new partner cum time fingered cum fuck super fucking impressive luckily comfortable cum go going fuck missionary wrap arm leg come bent fucked lay fuck prone reach leg rub clit rub clit sex manage cum happen fuck entirely Holy shit water break search lube climb start work cock ass thick take little time loosen usual rode flip cock ass fuck come fuck amazing see come dozen time like time anal second time hopefully time charm need sure use plug Hands good fuck life hope well well
96,96,  depend extent lie suppose
97,97,  happen recently photo old significant weight short profile list care thing deception rub wrong way fact live minute far away profile list big nope
98,98,  lie age height appearance meet huge red flag automatic good stick gun
99,99,  say okay church treat sister equal see equal rest society wow shitty justification deserve sister time attention clearly think poorly
100,100,  condition
101,101,  rollercoaster tshirt broken branch Love continuity
102,102,  hair trim shave completely razor burn age skip bad hair grow use conditioner provide bit glide skin shave grain shave close perfect comfortable use salicylic acid pad shaving moisturize half hour complaint
103,103,  cut flower tree call Genestra filler helpful info search
104,104,  relationship well mean good manipulative poor communicator good thing block work move
105,105,  long long story short girl work decide feel like fucking life shortest possible version shit pull get flirty time decide want fuck boyfriend show picture discover later meantime fling month which partner know open relationship promise deeply care encourage tell issue boyfriend promise place stay relationship end ask double date hit boyfriend hard dinner husband tell cool boyfriend limit base term open relationship start sleep boyfriend weekend go town convinced boyfriend break hard shitty way tell stay breakup like promise family town stay apartment fucking tell husband stay support breakup lie sleep accuse crazy texted ask excuse ask tell people work sexually assault show husband proof affair finally start wear ex clothe work time weird power play year old ex I cut involved life feel crazy anymore
106,106,  geez careful control attitude start work way part relationship life general major red flag
107,107,  stitch use stem
108,108,  pretty sure Arboretum Northeast DC phone number
109,109,  kind moss top lush
110,110,  Non Blondes Sense8
111,111,  go ridiculously abusive harmful upbringe able stop spiral take total mental breakdown like rd change thing perfect slow upward trend term get life start date partner year ago depth alcoholism credit card maxe smoking pack day get blackout drunk place cry time week month hold hear fucking see poor cope skill like lot end support take little long hard today day sober pay credit card major car repair start quit smoking month ago well job management position room growth financially professionally lbs small quit drinking like utilize healthy cope skill avoid bad one well partner neverending support give extra incentive push day extra difficult know skill thing validate see change firsthand love vulnerable scary glad find get know state feel like solid understanding experience shape meet month later experience hope offer perspective come different conclusion
112,112,  actually partner problem ignore message hot lot message right sweet spot lmao
113,113,  shitty relationship long time romantic relationship little year man treat sooooo head heel love relationship problem communicate depressed hard good listening provide security endless cuddle forehead kiss term relationship hard find stick date thing okay time okay relationship great date girl feel good look thing fantastic company freak cute hopefully last connection Depression super tough make maintain relationship difficult gain thing devote limited energy love affection cuddle laundry week time ok
114,114,  check sneaky edit
115,115,  enjoy Ethical Slut Multiamory podcast helpful article website Edit multiamory episode opening relationship https www multiamory com podcast help your partner open up
116,116,  absolutely business fuck vice versa sexual health perspective need understanding place safe sex partner outside relationship need able discuss exposure risk testing status result slip up etc
117,117,  definitely salal lemon leaf wonder chew eucalyptus well cause bad stomach problem strong waxy coat
118,118,  personal experience oral HSV1 like population cold sore extremely stress sick usually year year outbreak avoid oral contact partner sign outbreak day go away completely network aware totally okay genital HSV2 network totally okay partner playing antiviral use protection board engage play exposure risk oral penetration think incredibly unfortunate taking precaution proactive communicating status reduce risk understand HSV2 stigma want open risk
119,119,  look lot like f sister twin love look
120,120, 
121,121,  truth bomb strategy start drink ask learn right away respond kind personal question extremely honestly go way person realize ask sensitive dial respect honesty open have kind honest conversation
122,122,  fuck involve local politic exhausting move away live liberal metro area day day life peaceful love home town wish racist cesspool reality
123,123,  context work woman own different business run retail store day day occasionally run marketing event business tonight marketing event go get building staff resident respond pitch building staff member ask tattoo go refill food talk video game reference minute talk lot follow table sitting keep make conversation personal example offer wine say drink ask alcoholic keep interrupt talk customer event end packing socializing coworker resident pack supply keep pass group ask hug time keep touch shoulder say stop hug uncomfortable respond pull away come excuse walk away try sneak away leave insist help car insist follow Hew ask contact info tell interested claim misunderstood intention think cool want know date people know keep insist relent say ok work number claim interested professional relationship give number say goodbye hug kiss neck walk away boss livid victim sexual assault time life different kind struggle figure happen big deal
124,124,  purse whiskey seriously think people smell whiskey
125,125,  focus literally long minute compelling movie album dig related hobby tight deadline thing set timer work set time sit rest frustrating
126,126,  lot painkiller live heating pad lot nap snack typically maybe second day extreme case period hit like freight train day extremely manageable go gym second day time experience discomfort know lucky compare
127,127,  wow write partner coincidentally ridiculously tall happy hear people equally amazing relationship
128,128,  tactic see boyfriend work today girlfriend turn spend night totally normal life speak get positive reception
129,129,  honestly love form physical affection Hugs kiss cuddle physical touch love language absolute favorite thing partner run fingertip soft long stroke nostalgic
130,130,  Yep usually pretty easy cum partner struggle tell close good girl tell cum need hear push edge lol
131,131,  look like leatherleaf fern Rumohra adiantiformis familiar florist wrong
132,132,  date boyfriend time year poly start date new girl new girl boyfriend year get boyfriend hit immediately stop see long term boyfriend shortly stop see long term girlfriend dramatic actually week window thing stable meet year later grateful meet relationship people date meet great different reason compatible crazy worth end
133,133,  ask result mature handle conversation testing worth time
134,134,  need focus keep straight reach toe Advice see helpful imagine try touch stomach thigh round little bit generally well form
135,135,  need delete WhatsApp block social medium account use know use Focus keeping block place continue use social medium account way enjoy worry see activity easier let anxiety pass wo come person content accident active step unblocking unblock Time help heal Spend time friend time take care anxiety come person erratic behavior likely weigh anecdotal experience heavy time pass anxiety trigger clear picture person mistreat feel well move forward leave person past
136,136,  lisianthu
137,137,  succulent mold place loaf
138,138,  yes come broken home mom away abusive husband dream come true mean struggle
139,139,  tell wo work clean care bother bother core resent dirty house instead clean go thing come head cook Fourth July dinner entire family dish leave sink wash go town family day hour drive later come home dish sink leave grime counter top Flies buzzing month apartment want care break leave long cleaning year beg plead chore charting help partner great cleaning keep place presentable hard time keep end good dish laundry know overwhelming grateful express tell clean appreciated required attitude change refreshing fact easy apartment clean cleaning x laundry throw stuff floor strongly consider continue date content live filth willing rest life
140,140,  reconsider poly open relationship solid asking meet date thing progress physically understand have date chaperone cool
141,141,  know kinda point polyamory cheating
142,142,  soak suggestion definitely fix wilting suggest put inside make sure get direct sun mind light exposure water need
143,143,  glad relate hope people experience feelie
144,144,  partner lawyer degree student loan debt job allow afford place HCOL area love job self sufficient pretty great work life balance maintain lot meaningful relationship work turn grow incredibly abusive household college mental health issue get FAFSA document mom like pull tooth historically bit mess confuse excited express interest especially start refer partner date ex x embarrassed talk try hard succeed LOT luck sudden change pace struggle action people live control pass take time trust truly want incredibly attractive educate personable thoughtful supportive way experienced mom unreliable friend mess ex abusive wanted sense stability partner start see get sober stop smoke cigarette pay credit card tuition debt get well job growth opportunity lot responsibility planning go school spring find program want job work schedule like post Reddit damn time healthy romantic relationship revolutionary healthy platonic relationship bring treat way treat change game term self confidence self worth structure relationship independent know thing provide secure environment easier grateful
145,145,  like poster say allow go date relationship let spoil want maintain strict rule look sugar daddy instead
146,146,  ty source
147,147,  elaborate pay attention Ben Shapiro label jewish
148,148,  love Israel want people think anti Semitic apparently like congresswoman apparently
149,149,  Feinberg Weird read
150,150,  say prefer straight homophobic Jesus
151,151,  daughter partake consensual breaking rule household allow sexually active reason wrong think icky asshole
152,152,  friend schedule house wo good mental health go try manipulate
153,153,  fully poly open extended period push go original framework relationship base starting rule idea rule exist provide structure solid expectation transition exclusive open guy open find comfortable dynamic reassess later change rule match allow idea want dynamic look like blindly agree uncomfortable need find compromise middle ground thing wo work long term need willing thing extremely slow accommodate need willing provide extra care affection love language reaffirm commitment relationship
154,154,  open relationship consider step stable healthy relationship mean fix broken work guy need point happy sex life consider
155,155,  pet kiss head call good girl cum thank good
156,156,  partner sex week high sex drive tend pretty low take convincing compromise have regular session use toy hold direct feeling touch presence make experience enjoyable accommodate humble point pretty start cumme soon penetrate stop cum pretty amazing partner sex drive match meet weekly hour definitely help libido check ghost tired effort find partner sex drive match toy cuddle session continue lol
157,157,  F lot lot FFM experience couple Read comment see mention partner performance anxiety frustrating totally normal talk thing want try penetration possible
158,158,  boyfriend figure work good balancing toe kiss head pet lot hug tight kiss chest time extend arm aaaaall way play hair hug stand step high escalator time face face kiss hold ride sure people metro think gross friend comment cute lol
159,159,  experience court process year old mom husband abuse year time question speak officer mom present physical exam project genital screen inspect tear present testimony move forward rarely able speak freely year mom convince lie court tell easy handle follow rest process say live parent financially support reality move live request court record year later block memory time write confession face life away close year abuse new way deal leave
160,160,  walk middle class neighborhood unsupervised friend
161,161,  think partner league meet match OkCupid month prior respond think hot maybe catfish start see start call partner conversation like date start stick actually like constant source support response recognize opportunity improve get sober quit smoking get well job plan school treat return communicate grateful life
162,162,  SMART recovery meeting area secular exercise provide website helpful reading material struggle lot
163,163,  live DC walk metro work day wear sunscreen day eye use spray hurt sweat lol apply morning leave work home wear sun hat day breakout face work rest skin nice healthy tan line despite sun extend period time day
164,164,  boss own k Tesla drive work errand fancy nice
165,165,  realize thing high school mom buy size shoe size year buy size shoe recognize one wear little big recently try pair clearance OMG flop foot shift Turns toe callous flex shoe foot perfectly snug shoe feels amaaaaaze
166,166,  financially abusive situation partner roughly k month little live standard living bleed dry credit card debt move break honestly learn partner thought time valuable mean make money make sense right right gives damn wo let struggle end meet thousand dollar leave play month bill split work equal hour pay meaning pay x
167,167,  florist Aside issue bring put mother desire fiancee wedding week change flower order mom place order mean set stone People change wedding flower order time long soon possible shop accommodate
168,168,  concept big reason prefer date poly people solo date monogamous people open relationship incapable level empathy need freedom able build connection knowing wo affected negatively relationship control realistic long attempt establish independent connection happy work detail individually experience couple thing try hard accommodate potential partner Matches ask look hard answer look genuine people take thing encourage people match figure boundary comfort level group dynamic start case ask connect meet time pass case independent date attempt provide work know inherent privilege establish relationship benefit benefit damn point
169,169,  totally agree point potential partner discomfort talk openly history abuse addiction second date sober experience healthy relationship thing provide important context need partner easily wait later share thing big life inform way think behavior willing accept make sense tell thing tell lot way respond conversation relationship build trust honesty find comfortable giving moment continue see person end have genuine conversation grateful brief connection compatible
170,170,  relate side partner poly completely date separately couple profile Tinder manage mindset cool meet want push profile make clear package deal people ask chat totally okay go group date scenario continue connect person flexible way sure take advantage people make uncomfortable couple travel rarely hit ex swinge like relationship separate go date independently play independently feel like force thing going choose time find local couple move admittedly try hard little patience kind bs deal Relationship dynamic complicated add person exacerbate go group scenario relationship suppose idea want figure dynamic work well involve find person shove idea create
171,171,  play stupid game win stupid prize Alex choice cause lot pain Kate friend group probably bias similar position Kate good thing uninvite Alex completely choice consequence Kate suffer wedding affair partner Kate comfortable alex
172,172,  good friend friend tell boyfriend cheating know girl friend talk openly high school extracurricular rough personally get lot backlash worth sit allow mislead like Kudos neighbor fuck cheater
173,173,  way ex platonic friend year start date believe reason let away treat horribly start date known long think fantastic person make poor decision awful partner stay friend cross bridge attach excuse think highly friend current partner meet friend go date hooked day meet maybe trust gut poor choice partner good feel amazing glad jump foot fully trust begin pay
174,174,  try tonight outter roll soft mild cake inner filling thick think similar mousse thickness taste bit like sweet potato particularly sweet real expectation go sweet anticipate Texture flavor point try
175,175,  teenager shoplift take extra food lunch line cause poor free lunch place feel horrible stole Lots people job grocery store think steal employer totally normal okay thing usually job long
176,176,  date year compatible issue try hard fix thing fix relationship far perfect treat poorly spend long time therapy try deal trauma well person partner attempt convince seek help great eventually leave relationship year long terrible Cheated want commit speak charming passionate time keep rope treat poorly thing fall apart want anymore blame try fix sexually experimental open poly end spend time learn communicate effectively navigate jealousy well partner matter reciprocate thing meet current partner start see month ex break kick month feel like treat partner treat kindly respect listen cared support ultimately feel thing string attach time helped cope recognize beat emotionally long time let stay found place live month relationship risk mess place drunk breaking hold listen rant feel judge struggle quickly care support severely abuse young dreamed little girl love give affection hurt relationship care way dream happy love care return exceptional human partner want see right actively go date know relationship like raise standard settle okay relationship anymore good one know great like
177,177,  slightly different circumstance qualify aid get tax paperwork mom like pull tooth able attend school year able acquire w2s year school debt able finish degree past age cutoff parental support FAFSA hear lot story like work time go school time straight year take loan need finish degree get tired wait friend graduate parent supportive financially emotionally logistically suck far lack support wish good luck
178,178,  cervix tilt issue leak find diva cup uncomfortable research exclusively month give experience blossom easy insert
179,179,  able use cup consistently uncomfortable love advantage environmental health benefit initial discomfort exclusively cup month feel leakage problem tip
180,180,  yeah apply literally people perfect mean people reach right conclusion good intention consensus right belief ultimately
181,181,  men largely one benefit belief key difference Women expect modest maternal mild mannered expect cater need man live woman reject belief entirely blame man difficulty pressure result large societal structure man contribute real problem reaction hard woman work change relationship man positive way interact man literally believe woman equal belief need well bulk work need come man nature power dynamic involve
182,182,  right man choose bring hold belief man capable reflection introspection rewrite belief woman
183,183,  wish necessary like wish necessary choose good deserve well brave take difficult post support easy proud truly
184,184,  water Water thoroughly drain let drain completely perk cup water day
185,185,  tell thing get little tough ultimately glad wish luck live abuser year say hurt long time know time come choose person help heal
186,186,  stay partner place frequently sheet change thing primarily dirty happen bed clean spare blanket throw couch lol
187,187,  January motivational thank
188,188,  definitely odd rule partner Discuss new sexual partner risky sexual contact unprotected oral protect sex Exchange test result new partner sexual contact sure new partner willing adhere rule move forward flexible compromise new partner long safety prioritize communication good rule speak kindly communicate kind difficulty come jealousy anxiety etc mean say anxious right know know grocery shopping cook pay grocery fold laundry dish pretty know like cover eat pretty know try save money turn make coffee morning base schedule turn make breakfast weekend try good think great job
189,189,  succulent experience trouble warn succulent coating spray leave look splotchy well bug
190,190,  luck get rid pest spray water rub alcohol leave manually clean
191,191,  lot guy like Dom bratty subs brat super respectful partner prioritize pleasure satisfaction think confused
192,192,  brat thankful helpful try explain partner
193,193,  partner threesome experienced group sex threesome good experience happy overwhelming success definitely go see town cum distract lol left partner help dildo vibrator intimate sweet hold look eye come hard start bawling cuddle closely like hour great time
194,194,  Awe get excite possibility comment inch height difference guy willing try lmao
195,195,  probably opposite look long term commit poly relationship strong emotional connection hope life partner intention make relationship exclusive point future conversation life plan goal include plan uncertainty future partner bring table possibility change mind think realistic case crazy value independence ability relationship important thing time consult big decision value require permission feel stable secure poly dynamic monogamous relationship reflection partner result style relationship
196,196,  challenge analogy ask eat pizza like ask spend time dinner table eat pizza totally reasonable compromise partner want way pizza
197,197,  partner time generally high libido mood libido lower tend reactive get dear rejection initiate frequently comfortable ask okay vibrator bed say know help need cuddle kiss willing little frisky sake smack ass choke lightly entirely bonus lol absolutely clear husband expect session lead sex mean pressure feel content know want company worth sit conversation let know absolutely happy current frequency quality sex expect libido room meet middle personally point session short thank partner finish tell appreciate involvement feel minor insignificant
198,198,  consider get quality vibrator practice kegel find porn erotica enjoy right mindset cum year month practice learn vibrator work way able cum kegel dildo rub clit penetration spend lot time practice control tightness figure rhythm work partner vibrator easy use time cum pretty time
199,199,  consider break partner poly meet long term boyfriend start date long term girlfriend thing boyfriend time implode have connection new girlfriend effectively replace incredibly painful partner connect situation kind considerate struggling decision reach good friend meet sure safe okay pressured talk need space offer support need time see bad alcoholism judge support get sober thoughtful way experience ultimately decide have life worth discomfort connect ex luckily break girlfriend shortly year absolutely amazing way crazy thankful day celebrate year anniversary look forward future
200,200,  partner lot libido low masturbate thing start lead sex way think hot watching end have sex frequently pretty vibrator bed use hold kiss thank say able masturbate have contact different experience treat like process serve purpose high sex drive compromise work
201,201,  boyfriend oral accommodate use vibrator warm handsy way happy finger dildo plug use occasion situation unique monogamous receive oral partner point time
202,202,  situation unfortunately partner ask change behavior partner prioritize willing gladly provide reassurance reason meet need refuse dictate criticize spend time partner case person want primary want feel superior partner order feel secure provide keep score refuse work insecurity ultimately incompatible willing asking sound like partner ask okay poly long feel priority feel threaten relationship experience reassurance long spend similar time partner Maybe case post read like write
203,203,  partner dating month like month god awful relationship drama poly go rough time ex want tell feel time right week thing calm good hold thing knowing respond anxious send long ramble text ask felt exchange love yous feel like wanted stress TF feel strongly worried want thing casual long term relationship end respond say plan telling love day hang evening go usual mention text conversation early day chill couch kiss tell love know come feel relieve say year anniversary week
204,204,  probably qualify financial aid eligibility base parent income Coming year old parent afford provide stick finish degree save extra money emergency fund happen need time figure support office hour extra curricular relevant degree college experience time thing work time manage consider parent know detail life want condone actively lie long responsible take advantage opportunity provide easily withhold information know wo like
205,205,  friend pass note high school come home mother absolutely fume read note tear piece hide trash learn need throw away get home confide
206,206,  pretty tell partner come call good girl sexy
207,207,  yeah sadly case get stick loop ex keep offer refuse therapy long definitely op need consider heavily
208,208,  make sure progress continue hold offer therapy final conclusion problem reflection correct focus therapist indication want offer major red flag
209,209,  add plunger toiletry list wait need buy
210,210,  day s drink home time get home work pass start little thing evening evening grocery shop cook dinner pick movie netflix binge plan friend hang home laundry wash sheet clean apartment Listen music podcast download emulator laptop play sup Nintendo game good bore well easier sober
211,211,  poly partner match okcupid meeting person chance response app simply people weed message respond honestly think catfish soooo attractive woman match sure refuse date monogamous people match date app game nonmonogamous guy tend opposite problem
212,212,  life safe woman patriarchy creepy man woman need help defend respect woman face value man
213,213,  avoid nt try advantage situation
214,214,  feel like monogamy openly poly feel free message question look like obviously unbiased source
215,215,  chocolate candy fruit basket thing absolutely send regular mail order corporate website flower flower delivery local shop Sheri Berries UPS USPS
216,216,  YTA little lean NAH florist deal people try send surprise delivery day sender want recipient contact information ruin surprise ruin surprise kind shit happen Honestly husband drop ball sweet gesture communicate school Sheri Berries depend deliver ensure receive delivery asshole rude secretary love solution problem involve work end shoe repeat exact phrase
217,217,  definitely delphinium nt know variety
218,218,  k lot money work outside expense money
219,219,  fair morally reprehensible kind thing expect people reliable safety net people shoe respect
220,220,  understand completely think idea people situation commend perserverance resolve
221,221,  healthy temporary option support family long term
222,222,  make assumption single project reasonable woman date app assume man single profile mention directly mention disingenuous lie omission ask woman clarify practice poly minority woman go ask hey happen relationship partner totally okay go date entirely unreasonable responsibility assumption flaw logic
223,223,  want privacy excuse want able break rule agree consequence able outside relationship allow right handle close incentive work jealousy issue want sit wait inch take mile ethically nonmonogamous liar incapable ethical know experience try year crazy crazy forth agree rule break constantly come excuse agree well change feel like gotten get wo let Ditch
224,224,  urge nonmonogamous people stay hell away closed marriage freedom people outside marriage openly option lie cheat explore connection lay like bother consider hurt working relationship continue work travel imagine certain husband wo find find random guy s sleep conference thing find job line start see coworker open I m poly husband know board dinner start sleep partner husband veto prior affair start shit worth friend b
225,225,  year old chart man memorized location ton shard need use brain power
226,226,  find hard overwater peace lily cut yellowing leave sure bright indirect light water time weekly light sun need water frequently droop sign thirsty droop pot light soak
227,227,  sure sure help offer sure luck play huge role situation craigslist constantly scope place find list shortly post beat people room
228,228,  roommate metro stop outside city minute walk metro apartment complex lot factor play favor get lucky cheap room HCOL area exist rare
229,229,  yeah DC Super HCOL lucky rent k feel Hope find local resource help ridiculous necessary
