,Unnamed: 0,post
97,97,  find having flare raw vegetable make sick time eat cook process broken veggie example grill onion eat tomato sauce instead tomato drink soup smoothie instead try eat raw like they recipe gon na magically like vegetable couple like start try eat veggie like combination thing example learn like pickle put burger think horrible find tolerable start enjoy taste like like taste vegetable way dose vegetable smoothie fruit blend know exactly go extra sugar obviously wo work vegetable ik kale common blend pineapple yogurt combo like wo taste kale add sweetness slight difference texture recipe book use smoothie Big Book Juices recipe look smoothie ingredient small portable blender habit grind smoothie breakfast morning way get veggie fruit
98,98,  question little confusing assume guy want friend girl cause flirt lead indicate interested friend
99,99,  happy cake day sour cream salsa amazing
100,100,  get awkward gon na
101,101,  go theatre major gon na suffer give financial stability
102,102,  speak woman personally mad easily love guy sugarcoat stuff avoid hurt feeling see lot guy talk suck thing girl go flattery complain thing girl like annoy cause make communication hard friend guy straight tell annoying like vice versa easy dancing read worry annoying cause let know speak woman say man like know girl want hear want hear experience like try offend
103,103,  like well feel leave spend infusion weirding mom
104,104,  mom Democrat dad Republican get divorce reason marry joke divorce fight
105,105,  mom homemade stylus cover end q tip aluminum foil get end wet work pretty actually
106,106,  congratulation happy good luck hope great
107,107, 
108,108,  charge relative knowledge involvement prove help
109,109,  big fan Disney impartial watching trailer feel like take away bit charm animation tho
110,110,  small mistake work month ago like tiny misunderstanding take minute resolve shit talk spread rumor department tell guy friend ruin friendship yell time like get exhausting lot coworker take stop talk
111,111,  work ride operator amusement park care long color bright hair groom style shave design hair year allow glad apply year
112,112,  make feel powerful exclusive hate group discriminate away discriminate think ok mean good thing happen discriminate
113,113,  fuck annoy ppl park handicap spot need usually annoy cause mean walk gon na hurt lot month hospital handicapped spot take like car placard park like parking lot away wear brace dizzy weak eat fever barely furious ppl find inconvenient park far away hospital fucking free valet service
114,114,  image wake like holy shit earning way money
115,115,  pretty sure way lifetime happiness fast accept large wish send receive gift play little game loading screen complete wish soon sim get cancel wish feel wo fulfil anytime soon
116,116,  person self harm manipulative behavior self harm cope mechanism absolutely want people know threaten people end ashamed try hide convince care hurt kill point talk person self harmer say experience cover sound like wife try feel guilty actually feel like need self harm break skin thing self harmer tell people scratch people use tool hard break skin people love break skin depend person sound like wife benefit therapy sound like issue self harm issue deal exactly attention seek abandonment issue disclaimer case advice completely wrong professional way personal opinion good luck happen tho
117,117,  go punish woman actually kill tho
118,118,  wow love bright color polish brand use
119,119,  Oooh tool think bubble design tho look great try resist urge steal idea lol
120,120,  punish person dead
121,121,  Ooooooh yeah fine literally shake
122,122,  like shut fuck mean kill
123,123,  enjoy see old scene hilarious Tam think Tam appearance weak attempt connect Young Sheldon BBT enjoy Tam stick brief appearance like tryna connect show real quick
124,124,  crumple cause time sit fold get well thing
125,125,  np good luck
126,126,  mind forever able find careful inflammatory political joke racism sexism ect shit talk people work future basically imagine single future cast director audition go piss negatively impact career turn great use clip video reel
127,127,  thought damn get job instead
128,128,  extreme procrastination denial work go study tho find hard way happen study
129,129,  Prob cause care need know person username ppl bank info thank great idea tho couple ppl hella piss rn
130,130,  depend adequate food water focus eventually desire sex human contact lead find attractive maybe get know personality hand maybe sick fight death lol
131,131,  think kill themself situation like come tho
132,132,  pretty
133,133,  Awww smile
134,134,  happen order pizza
135,135,  spoiler ALERT Mockingjay talk raise geese maybe like young like maybe cook raise animal opinion Snow definitely pick talent lot attention he win second quarter quell underdog district handsome charming time get lot medium attention
136,136,  Damn need husband xD seriously tho awesome hair love dyeing hair bright color
137,137,  IV hurt cause numb hand knock woke throat hurt pain confused loopy ask question ok clean good likely smtg stupid drunk high wheel get jamba juice throat sleep rest day tbh bad clean hand easy
138,138,  know step ride department associate trainer supervisor area supervisor ride head think park wide stuff scheduling finance assistant CEO ceo think training tell inspirational story ppl rise yr work reality step take forever
139,139,  got certify new roller coaster park work win decide certify anyways cause piss abt
140,140,  buy necklace freshman year high school go rough time comedy tragedy mark remind passion theatre pretty awful time remember matter horrible thing feel theatre great thing worry abt lose
141,141,  Technically CEO want stay work hard forever plan life
142,142,  area immune natural disaster extreme weather bother try away
143,143,  extremely immunosuppressed catch stuff easily flu shot gon na shot chill lmk stay away symptom start
144,144,  assume mean sore throat gargle warm salt water suck cough drop drink lot water Spoonfuls honey help coat throat soothe bit feel like come easy day away
145,145,  consider fact make story mom go phone cowardly want end thing sorry able reach good luck happen
146,146,  work amusement park huge accident awhile occasionally hazardous coaster lift stop case climb lift evacuate afraid height prerequisite job
147,147,  live California weed legal applying ride operator job need clean anyways year want stay test fail say give random test year sure stay clean see happen care outside work ofc weed stay system long time end get random test mean hand bunch drug ride operator park hella annoying plan exactly smoke order pass annual test
148,148,  tell love right say look commitment relationship time time talk ended love talk thing want time doubt know love mean
149,149,  awesome love smooth
150,150,  wow beautiful long
151,151,  Damn expect woman think sex doll thing gon na
152,152,  think inch sandwich preferably onion mustard get hungry fr idk guy think monster dick size impressive
153,153,  love dark color spiderweb
154,154,  want peasant human
155,155,  great reason fight leave read
156,156,  iq person need level s
157,157,  woah beautiful color love try eventually
158,158,  make sad mom come cuss work kid tow great know parent teach generation kid complete asshole
159,159,  feel indifferent married cause straight underage
160,160,  kiss guy thing think shit kiss lucky girl feel like sweet see people response think lol
161,161,  upset show care sure feel good mean guy piss stop mid fuck left girl piss
162,162,  sure clean it pierce need dry wash sure salt water ratio correct finally recommend switch implant grade titanium nickel allergy nickel find stainless steel
163,163,  highly unlikely probably irritated easy irritate pierce new touch sleep good
164,164,  depend bad want stitch close eye sure wound infect
165,165,  pretty sum
166,166,  physical instinct punch throw thing try channel positive physical activity skateboard weightlifting effort workout decrease anger significantly
167,167,  mean jump fucking plane braver people lol btw want skydive
168,168,  know people mistake guy pink hair go chin wear dangly earring mistaken guy work time low voice girl uniform look hella flat cheste Anyways talk dad ask question operate ride currently ask step cause go close gate kinda salute like yes sir correct cause want risk make guest unhappy able voice high want think retail voice camp counselor voice start suddenly go quiet stop talk figure get get ride check seat belt make big point go Thank ma be honestly hilarious
169,169,  fear
170,170,  edit work mom pay bank account get cash hold shit ton cash satisfying get card go
171,171,  get time lol
172,172,  step nest wasp search cache near apartment complex yr old time start go head mom take GPS old fashioned bulky grey thing start hit head try kill scream cry mom terrify gon na think beat rock try drag car wasp hair long story short lie week
173,173,  ex friend tell start act super weird think stupid make big deal go pursue act normal realize mature talk get instead lol
174,174,  strange happen sporadic email customer support early day ppl actually helpful time try maybe ppl well advice sorry helpfut
175,175,  exercise weightlift skateboard throw thing non destructive physical activity well tired focused get shower eat problem
176,176,  know statement true false tho
177,177,  ready sorry lose job boss sound like asshole sorry pregnancy take toll body glad able healthy baby like want well agree important think woman horrible force know happen
178,178,  thank wait listen
179,179,  https youtu be vd6CcDZBN o https youtu be p Vw5BZgFM https youtu be zUHtXy46Vdk personally favorite Alice Ripley Keaton Whittaker curious know guy favorite
180,180,  day restart computer play save long period time reason think game crash like
181,181,  great idea start look dragon
182,182,  heal time week wait long sex pull gently hurt sure blowjob cause suck guy pierce sure pretty sure pierce mean blowjobs lol ask question r pierce able advice ppl
183,183,  tbh initial pain long look great sure experienced piercer tho trust piece metal dick lol
184,184,  wow secret long life
185,185,  nipple navel pierce tho consider sexual piercing love especially nipple cause feel hella insecure breast feel well hurt bad get kinda like hard pinch know want VCH clitoral hood pierce later consider tounge pierce eventually nervous tho facial piercing dizzy VCH sound painful eventually
186,186,  depend age gender grow kind surgery metal leg extend money desper grow wear high heel
187,187,  piercer ask change jewelry x200B
188,188,  pierce parlor option pierce titanium initially buy jewelry want buy titanium earring Etsy dangly earring buy titanium wire craft store rewire
189,189,  course rape drunk consent role reverse pissed male rape thing monologue appalling read
190,190,  order lava lamp shape desk lamp fairy light wrap suppose birthday present mom arrive size thumb fairy light piece wire
191,191,  perform original monologue orpheum theatre EduHam program pretty proud mean compare ppl impressive alive long build amazing career
192,192,  ohhhhhhhh girl poop
193,193,  post story answer question apply m basically try kill end psych ward hate cause hella bore suppose sit think get well half deck card cloth puzzle piece tv shitty channel bore tear time make feel well Night community room dinner play Hunger Games movie favorite movie book Anyways reach scene Katniss trap tree career marvel act job remind passion act love role dream play thing want mean instant cure slowly give life purpose get psych ward start act singe little college theatre major slash waitress know like think movie stop end ton nightmare day die slowly dream cry talk perform mean suck know wanna die yea sorry ramble retell story helps lol want add stop movie halfway bed piss
194,194,  wonder happen shave maine coon thank satisfy curiosity kitty adorable btw especially tail
195,195,  say tattoo gon na look bad old m pic look badass
196,196,  pic idk link http imgur com a ivwwxyo anyways getting bump right left nipple tender day start peel peel burn contact bump usually ignore go away day cycle start annoy attractive advice away EDIT pierce month old jewelry externally thread titanium change got pierce
197,197,  Yea lmao someday find real
198,198,  Tbh try mouth possible cause want know fit eat later tho share one mouth lol
199,199,  subscribe awhile ago consider kill see post post want kill thing bad judgement community help idk
200,200,  way work hour day work sweaty look great accidentally rub eye wipe nose big mess prefer thirty minute morning sleep makeup
201,201,  Comedy Errors Shakespeare hold special place heart circus theme Dromio Ephesus love idea set wish close production look amazing loved cast picture
202,202,  take year heal fully able normal month tho yea clean especially get irritated change bra shirt day bump nipple good
203,203,  sorry hope able work med soon
204,204,  happiness look like
205,205,  Aww look happy know want vacation lol
206,206,  beautiful doll beautiful outfit look stunning
207,207,  day grin bear ask bathroom eat funny
208,208,  coworker come work high tell bored reason ride operator huge safety hazard take control ride operating exit basically control ride watch alert cycle realize idea call supervisor inform take control mean wrong smoke weed work stupid
209,209,  ride operator amusement park pretty great actually
210,210,  usually ensure fuck imagine happen situation want mean obviously different help general idea x200b friend want talk vent need listen x200B fail buy ice cream and or alcohol
211,211,  break guy nose girl sit face
212,212,  relationship status change quality ride negative moodlet enemy bike intrigue
213,213,  Bernadette shame penny want kid transformation
214,214,  heal blow nose problem blow gently week month fine reccomend get time allergy
215,215,  actually fetish treat like literal piece trash right d
216,216,  definitely mind LA NY thank great advice know long till start child actor hopefully college good lol realize network powerful suppose somewhat reputation community hear label difficult work lot hard cast
217,217,  ok laugh kid shred money like especially know maybe some it year Ahahahaha classic Leo shred money save year cutie mean kid fault leave money shredder hella piss
218,218,  hope finale Leonard manage change Penny mind get pregnant shit annoy end romance novel comedy end happily girl pregnant want pregnant story family convince happy end point piss happen
219,219,  thank response help good luck act career able support great thing
220,220,  reccomend FLuffeeTalks totally unknown get small channel post hilarious shit tho spend day watch channel https www youtube com user fluffeetalk
221,221,  psych ward play Hunger Games moment remember dream actor passion theatre film thing act mean like boom cured get thinking day terrible nightmare die cause scared close get well alternative
222,222,  give stick poke treble clef regret gon na wait add lol
223,223,  sit watch person come try laugh hate ppl unrack machine cause usually small weight lead embarrassing situation lmao
224,224,  girl biology class turn month permit ask mom car mom ask want say brand new Corvette get week later post sc omg hate mom wait till shit turn upset cause wifi go day think mom cheapskate get fix Idk day mom dollar makeup forgive currently mad mom cheap long last
225,225,  add sneeze story operate chairswing ride sit stool look ride case need e stop dude ride sneeze huge glob snot go fly head thing go fly head include cell phone vomit spit guess provide hat uniform
226,226,  hard maybe ticket RENT go tour city hard beat live theatre imo
227,227,  fascinated act choice actor horror movie right death gets start ramble realize listening lmao
228,228,  long jump drama teacher say happen scared bit love hear experience
229,229,  school worry want ready time come guy able work day job audition time leave work audition work job weird hour
230,230,  Awww try
231,231,  know bathroom tho
232,232, 
233,233,  country live hear sorry hear that hope job ok
234,234,  pregnant plan compare period cramp pretty bad point want lie happen compare Crohn cramping prob think have baby way scream cry lmao labor pain new baby end period wonderful news wo have baby Crohn cramp colonoscopy
235,235,  happen flare year ago lose bunch weight small look unhealthy af doctor say need drink can ensure day fine beginning week get sick taste gain weight lose weight slow try eat little bit solid food day usually couple bite Rice mash potato plain popcorn plain scramble egg applesauce thing tolerate savior jamba juice stuff amazing personal preference tell good luck get flare get
236,236,  let guy finger hurt tell day go group chat say small tit bad girl play think prob insecurity start
237,237,  find buck way work time buy lunch think purse cause use card way cash
238,238,  enjoy Hot Dog Bush right pay dollar addict probably well well subjective anyways
239,239,  wow enjoy watch stop motion wish cook easy irl curiosity fps struggle stop motion smooth
240,240,  huh maybe feel sick drinking coffee actually lay entirely volunteer science camp point need think coffee make sick maybe tho
241,241,  Awww nice guy stick knock tho
242,242,  Awww nice make thing easy look holy shit go work time sick basically spend week couch trooper
243,243, 
244,244,  Awww cute love big eye rise
245,245,  win Tony award know realistic proud
246,246,  tbh hard young tap hey Ik help tactic help imagine good bad outcome good thing happen nice conversation bad thing leave read life alter action gon na confess murder doubt good luck
247,247,  weird sim die uni usually game take try go edit town mode switch household start new game game work sim able click interact
248,248,  mom call take psychiatric evaluation say issue law assault people go jail year worth protect Tumblr
249,249,  Sim house dies take map prompt choose create new household want new sim grab old Sim tombstone ghost come course Sim resurrect ambrosia oh Ghost opportunity
250,250,  sound like interesting concept know cast album
251,251,  yeah call ugly people mad guy reject make self conscious cause small person pretty hear negative stuff ignore
252,252,  Ew maggot scarred life listen warning lol
253,253,  Kleenex brand tissue generic people Kleenex right Kleenex brand tissue mean matter bug lol
254,254,  understand upset demonstrate totally rational human emotion murder people way express d
255,255,  feel left research
256,256,  basic dick lmao know dick drawing cute smile face
257,257,  sadly go day encounter parent like check billion time sure kid strap question annoying
258,258,  wonder willingly kid ride freak like gon na ride self destruct
259,259,  love coat foal super cute love Ziggy imagine run
260,260,  definitely recommend get hair salon worth extra money try dye friend hair run dye leave bleach long end half normal hair half greenish brown hair salon way experience bleach hair think dark color hair blonde straight course natural hair going come hair grow hair dye long take example tip cut sick head go wait want grow new head natural hair want change hair new color permanently reccomend getting touch month fade root start show much I e natural hair grow feel like show want time dye wait grow wait till sick dye want ton different color change feel like do month current color fade pick new color cut dry end worried gon na hate reccomend chalk hair temporary dye look like fully commit turn complete disaster dye upkeep want preserve color long gon na cold shower stay sun long period time reccomend washing hair lot conditioner specifically mean dyed hair order soft good luck let know question
261,261,  endoscopy knock woke sore throat get jamba juice go home slept day bad sore throat worst
262,262,  surprising people love vent jealous school find PE class waive respond luckyyyy wish lucky sick idea awful run mile today sting especially cause able PE class people tell wish broken leg like people feel sorry wish trade body robot leg KAFOs know mad ppl try friendly healthy able walk run jump pain want robot leg people feel sorry guy comment respond
263,263,  sick solid food drink lot Jamba Juice Ensure help gain weight prevent lose weight good eat
264,264,  meet dad family Vietnam med immunosupresse way able kind international travel especially rural Vietnam mention find food water flare idk spell right sorry suck cause half Viet wanted meet rest family dad bear gon na risk life
265,265,  dear Parents save hassle ask question bring kid amusement park prepare short Q answer burn question feel free share parent consider bring child amusement park Note certify chairswing style ride answer apply ride wonder q go double check kid worry check Q kid pink sweater check fine Q Q fall wo decide jump Q seatbelt look wrong Come criticize certify ride q press button make start q Starting q Going q suppose noise Yup Q hand red button case emergency Q gon na emergency say CASE Q watching ride q think creepy right close eye plug ear instead Q KID HI CAMERA DON t JUMP OKAY stay go alright stop scream ear operate piece heavy machinery kid Q noise train bring ride sign abnormality worry q ride come q kid jumps probably hurt q let KID allow leave control pannel let kid wrong love job worry parent kid safe ride control booth Relax stop scream ear
266,266,  drew dick sweater defense dick feel bad
267,267,  mom spend year talk great feel go antidepressant horrible effect give prescribe antidepressant suddenly ass day make force therapy group tired fuck mean mad feel well know concerned hypocritical
268,268,  mention birthday pass classmate day adorable card draw drawer close friend remember birthday huge deal
269,269,  idk familiar EduHam program school opportunity participate write project historical figure Hamilton time ticket project actually choose perform Hamilton stage cool cause get backstage meet actor perform dream come true performer get orchestra seat able afford view great bonus ice cream truck happen buck yea good trip note Broadway Orpheum Theatre San Fransisco performance impressive talk Hamilton lol specify
270,270,  think post explosion Veronica Heathers musical theatre nerd Halloween wanna use fake blood come compromise lol
271,271,  piss phone flip phone sister get smartphone able job sister matter treat S9 feel like get revenge lol
272,272,  precious thing necklace cost buck thing dream billion dollar let know trade
273,273,  hey finish group project way want let know interested
274,274,  look great love blue
275,275,  dramatic word head tilt die head tilt like death beautiful piss
276,276,  ride operator certify roller coaster loop get ta check restraint press dispatch button
277,277,  woah beautiful know go put backpack
278,278,  lot thin feel like piece thin skin pinch hurt lot cartilage way tell got feel hard find piece metal
279,279,  https www bodyjewelry com tibeburiwila5 html
280,280,  Yea one school book fair resist
281,281,  remember young categorize near threaten realize change poor giraffe happy note calf adorable wait
282,282,  use semi permanent dye temporary permanent semi permanent go awhile way away lighten bleach totally bleach redo want careful overdoing bleach damaging hair try fade take hot shower spending lot time sun suppose avoid want preserve color
283,283, 
284,284,  inhale ball day blow nose hard come think eat reccomend keep extra septum ring hand situation like
285,285,  mad small mistake month ago spread rumor work hear area workplace hear turn lot people awkward break lunch spread rumor complain coworker appearance personality habit like rule yell go guest tell say wrong make mad usually get cuss manager nice person care bone pick lose lot friend work hurt
286,286,  introvert afraid talk people need initiate conversation tired socialize awhile annoy people personal pretty want know well reach
287,287,  know uncle birthday
288,288,  wait pop art version favorite right super stoke new content th anniversary edition collection
289,289,  piercer definitely get sweet spot show let feel pierced painful piercing think different surprised people feel pain
290,290,  think way good point
291,291,  hear reassure
292,292,  try year help literally build muscle dislocate ankle knee day reccomend ask doctor familiar EDS try gon na disclaimer doctor advice ruin life warn lol
293,293,  oof deep sympathy definitely get anxiety Prednisone random panic attack month cause gain pound think water cause lose right go sleep wide awake bad thing magnify depression send spiral down bit mild depression time prednisone enhance way deal method reccomend decide go kill mom find ended psych ward soon get doctor take Mercaptopurine instead reccomend anxiety get bad feel urge hurt tell doctor need immediately have therapist help time bad idea try event hobby interested I hard feeling depressed try excited day good luck
294,294,  doll furniture accessory etsy super common scale lot shop custom order
295,295,  Giver main character suppose like teenager have dumb forbidden romance diehard Hunger Games fan course notice dialogue detail change love hour r rate version detail line dialogue death course expensive probably unpopular
296,296,  usually walk way look seat cause hate sit people seat panic sit small person reduce chance touch small person mean small adult obviously
297,297,  totally different mindset walk onstage audition think look great great want time practice space middle thing try butt people pushy unapologetically entirety effort dance acting care people think audition essential stop worry people think hold real life pretty reserved person treat audition self character Audition Emma know look sexy dance going stand right practice stay character mindset need professional fellow actor sharing method basically forget thing
298,298,  stupid rant post patronize mean maybe patronize find sixteen work people age surprise kid bring conversation start job literally girl couple guy suffer baby fever recently coworker find gon na dad friend tell express condolence say maybe lucky baby shock tell elated news I high school elated father day later mention co worker like baby come adorable honestly understand parent love child bring pain exhaustion actually yell call selfish wanting kid say bear raise kid believe selfish wanting bring life world say wait kid feel love future child believe feel confused like bear lack certain empathy feeling need love child know feel love care people lot think love child get pregnant yeah know conclude post thank read rant guess actually
299,299,  guy high school say like girl foot pretend little child joke start hit hahaha thank gon na assume case man tho
300,300, 
301,301,  beautiful placement jewelry tell piercer know love opal wait dermal get sure mri scan near future
302,302,  nipple pierce year excited change have hard time find implant grade titanium piece guess question part place online sell titanium nipple jewelry store sparse selection pierce shop near house allow walk buy jewelry need ID
303,303,  obviously wear bandage clean piercing time day pierce spray salt water sure bump irritated way tell pierce reject migrating hole big start bar skin irritated time case piercer remove tear skin mean alarm tho bar push skin long happen Congrats new piercing
304,304,  look nice consider piece gold think look good
305,305,  beautiful patience spend long painting kudo love clean able line able figure
306,306,  grandma rise hip tea little kid fascinated friend eat rise petal totally forget thank remind
307,307,  glad finally happen bad take long diversity actor producer basically new idea different take character basically try gon na bore
308,308,  definitely monologue prepared style show monologue actual happen largely depend director audition director keep read monologue script cold read scene actor basically monologue ready prepare sure understand play read thing audition good idea high school drama teacher director tell cast shakespeare play actor cold read monologue scene cast decision base actually able understand portray language
309,309,  start Romeo Juliet watch school read Tempest funny fast move easy understand go Sparknotes decode joke time lot fun end monologue audition piece later
310,310,  banana pant happy Nah literally banana pant sorry
311,311,  actually problem able nipple pierce fine love key find great piercer sure certify sterile course make feel comfortable piercer size nipple bar tell nipple small pierce small bar nipple small good piercer tell that wo pierce anatomically suit second question immunocompromise sensitive skin piercing able heal fine know say find good piercer correctly initial jewelry reccomend titanium order prevent allergic reaction care high maintenance piercing need clean time day pierce spray warm saltwater month sure change bra shirt day avoid buildup bacteria sure bump pull chest irritate hurt mean obviously gon na hurt honestly find bad thought septum bad piercer ice nipple hard think numb bit get nervous play music focus like hard pinch thirty minute nipple start burn bad take shirt ice go away hour smooth sailing let know question essay love talk piercing
312,312,  remove
